CustomerID,Age,Gender,Marital_Status,Education,Employment_Type,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Income_Loan_Ratio,Loan_Status,Total_Income,Loan_Income_Ratio
2032,35,Female,Married,Graduate,Self-Employed,12202,5233,260.0,240,1.0,Urban,0.6705769230769231,1,17435,0.014912532262689992
2033,49,Male,Single,Graduate,Self-Employed,9928,7506,233.0,360,1.0,Rural,0.7482403433476394,1,17434,0.01336468968681886
2034,28,Female,Married,Graduate,Self-Employed,10836,4663,144.0,240,1.0,Rural,1.0763194444444444,0,15499,0.009290921994967418
2035,25,Male,Single,Graduate,Self-Employed,4753,4014,322.0,180,1.0,Urban,0.2722670807453416,1,8767,0.036728641496521046
2036,49,Female,Married,Not Graduate,Self-Employed,5282,7129,186.0,360,0.0,Rural,0.667258064516129,0,12411,0.014986705342035292
2037,24,Female,Married,Graduate,Self-Employed,8457,4454,286.0,300,1.0,Urban,0.4514335664335664,1,12911,0.022151653628688716
2038,32,Female,Single,Not Graduate,Salaried,2266,5769,272.0,180,1.0,Urban,0.1998756218905472,0,8035,0.03385189794648413
2039,22,Female,Married,Not Graduate,Self-Employed,4181,5733,467.0,300,1.0,Semiurban,0.2122912205567451,0,9914,0.04710510389348396
2040,47,Female,Married,Graduate,Self-Employed,9210,5453,478.0,240,0.0,Rural,0.3067573221757322,0,14663,0.032599058855622996
2041,51,Female,Married,Graduate,Salaried,8982,1712,314.0,300,1.0,Semiurban,0.3405732484076433,0,10694,0.029362259210772394
2042,56,Female,Single,Not Graduate,Salaried,6586,3240,184.0,180,1.0,Rural,0.5340217391304348,0,9826,0.018725829432118868
2043,56,Male,Single,Graduate,Self-Employed,9464,1362,193.0,360,1.0,Rural,0.5609326424870467,1,10826,0.017827452429336782
2044,46,Male,Single,Not Graduate,Salaried,4165,4893,272.0,120,1.0,Semiurban,1.3320588235294115,0,9058,0.030028703908147495
2045,63,Male,Married,Graduate,Self-Employed,11451,1284,280.0,300,1.0,Semiurban,0.4548214285714286,1,12735,0.02198665096191598
2046,47,Female,Single,Graduate,Self-Employed,13183,886,183.0,120,1.0,Semiurban,0.7687978142076503,0,14069,0.013007321060487596
2047,25,Female,Married,Graduate,Salaried,12507,5854,163.0,300,1.0,Urban,1.126441717791411,1,18361,0.008877512118076358
2048,40,Female,Married,Not Graduate,Self-Employed,5013,5318,188.0,300,1.0,Rural,0.5495212765957447,0,10331,0.018197657535572547
2049,31,Female,Single,Graduate,Self-Employed,1995,2258,174.0,360,1.0,Urban,0.2444252873563218,1,4253,0.040912297201975076
2050,30,Female,Single,Not Graduate,Salaried,14835,4382,253.0,240,1.0,Rural,0.7595652173913043,1,19217,0.01316542644533486
2051,60,Female,Married,Graduate,Salaried,12872,5811,110.0,180,1.0,Rural,1.6984545454545454,1,18683,0.00588770540063159
2052,58,Female,Married,Not Graduate,Salaried,7322,1785,299.0,180,1.0,Urban,0.3045819397993311,1,9107,0.032831887559020535
2053,26,Male,Single,Graduate,Salaried,13622,4838,347.0,180,0.0,Urban,0.5319884726224784,0,18460,0.018797399783315277
2054,28,Female,Single,Not Graduate,Self-Employed,3572,3543,62.0,240,1.0,Rural,1.1475806451612902,1,7115,0.00871398453970485
2055,43,Male,Single,Not Graduate,Salaried,9295,5601,445.0,120,1.0,Semiurban,0.3347415730337079,1,14896,0.02987379162191192
2056,46,Female,Married,Not Graduate,Salaried,10029,6136,272.0,180,1.0,Semiurban,0.5317434210526316,0,16165,0.016826476956387258
2057,63,Female,Married,Not Graduate,Salaried,5449,5142,134.0,120,0.0,Semiurban,0.7903731343283582,0,10591,0.012652251912000756
2058,32,Female,Married,Not Graduate,Salaried,7533,7727,69.0,240,1.0,Semiurban,2.2115942028985507,1,15260,0.0045216251638269984
2059,46,Female,Married,Not Graduate,Salaried,12800,7276,99.0,240,1.0,Rural,2.027878787878788,1,20076,0.004931261207411835
2060,33,Male,Married,Graduate,Self-Employed,11509,295,272.0,360,1.0,Semiurban,0.5541784037558686,1,11804,0.02304303625889529
2061,60,Female,Single,Not Graduate,Salaried,9828,2053,141.0,180,1.0,Semiurban,0.8426241134751773,0,11881,0.011867687905058497
2062,38,Female,Single,Not Graduate,Self-Employed,4055,2597,137.0,360,1.0,Semiurban,0.4855474452554744,1,6652,0.020595309681298857
2063,45,Male,Married,Not Graduate,Salaried,7870,680,118.0,180,1.0,Rural,0.7245762711864406,0,8550,0.013801169590643274
2064,53,Female,Married,Graduate,Salaried,5915,5987,86.0,240,1.0,Urban,1.383953488372093,1,11902,0.0072256763569148045
2065,60,Female,Single,Graduate,Salaried,7459,4890,302.0,240,1.0,Semiurban,0.4089072847682119,1,12349,0.024455421491618754
2066,63,Female,Single,Graduate,Salaried,10607,4298,301.0,300,1.0,Rural,0.4951827242524917,1,14905,0.020194565582019458
2067,32,Male,Single,Not Graduate,Salaried,14993,324,189.0,300,1.0,Rural,0.8104232804232804,1,15317,0.012339230919892929
2068,64,Male,Single,Graduate,Salaried,7493,6968,404.0,240,1.0,Semiurban,0.3579455445544554,1,14461,0.02793721042804785
2069,56,Male,Married,Graduate,Salaried,13230,7952,430.0,240,1.0,Urban,0.4926046511627907,1,21182,0.02030025493343405
2070,24,Female,Single,Not Graduate,Salaried,6521,2291,217.0,120,1.0,Urban,0.4060829493087557,1,8812,0.0246255106672719
2071,25,Female,Married,Not Graduate,Self-Employed,11792,4422,103.0,120,1.0,Urban,1.5741747572815534,1,16214,0.006352534846429012
2072,57,Male,Single,Graduate,Salaried,4407,986,435.0,360,1.0,Rural,0.1239770114942528,1,5393,0.08066011496384201
2073,28,Male,Single,Not Graduate,Self-Employed,4414,3118,227.0,300,1.0,Semiurban,0.331806167400881,0,7532,0.030138077535847053
2074,62,Male,Single,Not Graduate,Salaried,11674,760,346.0,300,1.0,Semiurban,0.359364161849711,0,12434,0.027826926170178543
2075,48,Female,Married,Not Graduate,Self-Employed,5370,7758,350.0,240,1.0,Rural,0.3750857142857143,0,13128,0.026660572821450335
2076,51,Male,Married,Not Graduate,Salaried,14220,3693,408.0,240,1.0,Semiurban,0.4390441176470588,1,17913,0.02277675431251047
2077,29,Male,Single,Graduate,Salaried,13259,1036,155.0,360,1.0,Semiurban,0.922258064516129,1,14295,0.010842952081147255
2078,49,Female,Married,Not Graduate,Salaried,10690,906,186.0,300,1.0,Urban,0.6234408602150537,1,11596,0.01604001379786133
2079,34,Female,Married,Graduate,Self-Employed,11839,5499,239.0,120,1.0,Semiurban,0.7254393305439331,1,17338,0.013784750259545507
2080,60,Female,Single,Graduate,Self-Employed,6585,364,177.0,180,1.0,Semiurban,0.3925988700564972,1,6949,0.025471290833213412
2081,61,Male,Single,Graduate,Self-Employed,14386,7769,391.0,360,1.0,Rural,0.5666240409207162,0,22155,0.017648386368765517
2082,42,Female,Married,Graduate,Self-Employed,8046,3413,96.0,180,1.0,Rural,1.1936458333333333,1,11459,0.008377694388690113
2083,31,Female,Married,Not Graduate,Salaried,1895,7959,54.0,120,1.0,Urban,1.824814814814815,1,9854,0.005480008118530546
2084,43,Male,Married,Not Graduate,Salaried,13290,5340,306.0,120,0.0,Rural,0.6088235294117647,0,18630,0.01642512077294686
2085,21,Female,Single,Not Graduate,Salaried,14202,6216,349.0,180,0.0,Urban,0.5850429799426934,0,20418,0.017092761289058674
2086,57,Male,Single,Graduate,Self-Employed,2438,7913,199.0,360,1.0,Urban,0.5201507537688442,0,10351,0.019225195633272147
2087,41,Male,Married,Graduate,Salaried,11328,7939,343.0,180,1.0,Semiurban,0.5617201166180757,1,19267,0.017802460165049046
2088,46,Female,Single,Graduate,Self-Employed,12416,5744,292.0,360,1.0,Urban,0.6219178082191781,1,18160,0.016079295154185023
2089,56,Female,Single,Not Graduate,Self-Employed,4010,1069,324.0,360,0.0,Semiurban,0.1567592592592592,0,5079,0.0637920850561134
2090,43,Female,Married,Graduate,Self-Employed,6136,7671,257.0,240,0.0,Urban,0.5372373540856031,0,13807,0.018613746650249872
2091,21,Female,Married,Not Graduate,Self-Employed,3149,4369,464.0,300,1.0,Rural,0.1620258620689655,0,7518,0.06171854216546954
2092,60,Female,Single,Not Graduate,Self-Employed,5190,7722,164.0,300,1.0,Rural,0.7873170731707317,1,12912,0.012701363073110285
2093,35,Female,Single,Not Graduate,Salaried,4935,2255,244.0,120,1.0,Rural,0.294672131147541,1,7190,0.03393602225312935
2094,41,Male,Married,Not Graduate,Self-Employed,4701,6048,392.0,240,1.0,Urban,0.2742091836734694,1,10749,0.03646850869848358
2095,29,Male,Single,Graduate,Self-Employed,5679,5980,219.0,300,1.0,Urban,0.5323744292237443,1,11659,0.018783772193155503
2096,29,Female,Single,Not Graduate,Salaried,14058,3686,428.0,360,1.0,Semiurban,0.4145794392523364,1,17744,0.02412082957619477
2097,30,Male,Married,Graduate,Self-Employed,11983,4219,131.0,360,1.0,Semiurban,1.236793893129771,0,16202,0.008085421552894705
2098,46,Female,Married,Not Graduate,Self-Employed,14175,3081,203.0,180,1.0,Semiurban,0.8500492610837438,1,17256,0.011764024107556791
2099,61,Male,Single,Graduate,Salaried,9905,5448,190.0,180,1.0,Semiurban,0.8080526315789474,1,15353,0.01237543151175666
2100,55,Male,Single,Graduate,Salaried,4737,3258,363.0,360,1.0,Urban,0.2202479338842975,0,7995,0.045403377110694185
2101,45,Male,Single,Not Graduate,Salaried,5362,6686,195.0,360,1.0,Urban,0.6178461538461538,1,12048,0.016185258964143426
2102,46,Female,Married,Not Graduate,Self-Employed,1558,5787,272.0,180,1.0,Semiurban,0.1974462365591398,0,7345,0.03703199455411845
2103,31,Male,Single,Not Graduate,Salaried,12622,2107,171.0,300,1.0,Urban,0.8613450292397661,1,14729,0.011609749473827143
2104,58,Female,Single,Graduate,Salaried,6438,7928,301.0,120,0.0,Urban,0.4772757475083056,0,14366,0.020952248364193234
2105,22,Male,Married,Not Graduate,Salaried,4471,7042,392.0,180,0.0,Urban,0.2936989795918367,0,11513,0.034048466950403894
2106,27,Male,Married,Not Graduate,Self-Employed,11219,2933,436.0,300,0.0,Urban,0.3245871559633027,0,14152,0.030808366308648954
2107,38,Male,Single,Graduate,Salaried,9814,2829,360.0,300,0.0,Semiurban,0.3511944444444444,0,12643,0.02847425452819742
2108,47,Male,Married,Not Graduate,Self-Employed,13411,441,138.0,300,1.0,Semiurban,1.003768115942029,0,13852,0.009962460294542305
2109,54,Male,Married,Graduate,Self-Employed,11128,5336,107.0,240,1.0,Urban,1.5386915887850467,1,16464,0.006499028182701652
2110,47,Female,Single,Not Graduate,Salaried,10854,5006,112.0,240,0.0,Rural,1.4160714285714286,1,15860,0.007061790668348045
2111,37,Female,Married,Graduate,Self-Employed,12992,5121,396.0,300,1.0,Semiurban,0.4573989898989899,1,18113,0.021862750510682934
2112,63,Male,Married,Graduate,Self-Employed,4845,1559,357.0,360,1.0,Semiurban,0.1793837535014005,0,6404,0.05574640849469082
2113,64,Male,Single,Not Graduate,Salaried,3986,1741,431.0,240,1.0,Rural,0.132877030162413,0,5727,0.0752575519469181
2114,44,Male,Married,Graduate,Self-Employed,2061,6975,329.0,180,1.0,Semiurban,0.2746504559270517,1,9036,0.0364099158919876
2115,45,Female,Single,Not Graduate,Salaried,5481,7151,121.0,240,1.0,Rural,1.0439669421487603,0,12632,0.009578847371754275
2116,27,Female,Single,Not Graduate,Self-Employed,7761,5830,58.0,360,0.0,Rural,2.3432758620689653,0,13591,0.004267529983077036
2117,26,Female,Married,Graduate,Self-Employed,3237,7523,415.0,120,1.0,Urban,0.2592771084337349,1,10760,0.03856877323420074
2118,44,Female,Married,Not Graduate,Salaried,10596,625,470.0,240,0.0,Semiurban,0.2387446808510638,0,11221,0.041885749933161034
2119,53,Male,Married,Graduate,Salaried,5054,3863,143.0,300,1.0,Rural,0.6235664335664336,0,8917,0.016036783671638445
2120,49,Female,Single,Graduate,Self-Employed,14182,1690,422.0,300,1.0,Urban,0.3761137440758293,0,15872,0.026587701612903226
2121,63,Male,Married,Graduate,Self-Employed,11418,7332,388.0,300,1.0,Semiurban,0.4832474226804124,0,18750,0.020693333333333334
2122,42,Male,Single,Graduate,Salaried,12615,5093,486.0,120,1.0,Urban,0.3643621399176954,0,17708,0.02744522249830585
2123,46,Female,Married,Graduate,Self-Employed,13223,2781,385.0,360,1.0,Urban,0.4156883116883116,0,16004,0.02405648587853037
2124,48,Male,Married,Graduate,Self-Employed,13598,90,201.0,180,0.0,Rural,0.6809950248756219,0,13688,0.014684395090590299
2125,41,Male,Married,Graduate,Self-Employed,10626,6310,454.0,360,1.0,Semiurban,0.3730396475770925,1,16936,0.026806802078412847
2126,27,Male,Single,Graduate,Self-Employed,14889,3006,405.0,120,1.0,Urban,0.4418518518518518,1,17895,0.022632020117351215
2127,37,Female,Married,Not Graduate,Salaried,8595,4302,89.0,300,1.0,Rural,1.4491011235955056,1,12897,0.006900829650306273
2128,40,Male,Married,Not Graduate,Salaried,9766,7449,408.0,360,1.0,Rural,0.4219362745098039,1,17215,0.02370026139994191
2129,61,Male,Single,Graduate,Salaried,1794,1088,111.0,180,1.0,Urban,0.2596396396396396,0,2882,0.03851492019430951
2130,40,Female,Single,Not Graduate,Salaried,9712,6007,303.0,300,1.0,Urban,0.5187788778877888,0,15719,0.01927603537120682
2131,42,Female,Married,Not Graduate,Salaried,12934,4611,118.0,180,1.0,Rural,1.486864406779661,0,17545,0.006725562838415503
2132,48,Female,Married,Not Graduate,Salaried,10730,1180,447.0,240,1.0,Urban,0.2664429530201342,1,11910,0.037531486146095715
2133,60,Male,Married,Not Graduate,Self-Employed,6830,7928,294.0,180,1.0,Urban,0.5019727891156462,1,14758,0.019921398563490986
2134,27,Male,Single,Not Graduate,Salaried,6155,5888,414.0,300,1.0,Semiurban,0.2908937198067632,1,12043,0.03437681640787179
2135,21,Male,Single,Not Graduate,Self-Employed,2609,6890,219.0,240,1.0,Rural,0.4337442922374429,1,9499,0.023055058427202863
2136,52,Female,Single,Graduate,Self-Employed,14960,6449,227.0,300,1.0,Urban,0.9431277533039648,0,21409,0.010603017422579289
2137,33,Male,Single,Not Graduate,Self-Employed,5271,1901,238.0,300,1.0,Rural,0.301344537815126,1,7172,0.03318460680423871
2138,50,Female,Married,Not Graduate,Salaried,10063,6101,309.0,240,1.0,Semiurban,0.5231067961165049,0,16164,0.019116555308092056
2139,43,Female,Single,Not Graduate,Self-Employed,7623,4490,121.0,180,0.0,Rural,1.0010743801652893,0,12113,0.00998926772888632
2140,39,Female,Single,Not Graduate,Salaried,9147,5193,66.0,120,1.0,Rural,2.172727272727273,1,14340,0.004602510460251046
2141,52,Female,Single,Graduate,Self-Employed,14605,186,419.0,120,1.0,Rural,0.3530071599045346,1,14791,0.028328037319991888
2142,50,Female,Married,Graduate,Self-Employed,2674,1597,390.0,120,1.0,Semiurban,0.1095128205128205,1,4271,0.09131350971669398
2143,49,Female,Married,Graduate,Salaried,2664,3408,106.0,120,0.0,Semiurban,0.5728301886792453,1,6072,0.01745718050065876
2144,49,Male,Single,Graduate,Self-Employed,10784,3747,267.0,360,1.0,Rural,0.5442322097378277,1,14531,0.018374509668983553
2145,50,Female,Single,Not Graduate,Self-Employed,10975,5687,272.0,120,0.0,Rural,1.0680769230769231,0,16662,0.016324570879846356
2146,36,Male,Married,Graduate,Self-Employed,11703,2670,353.0,240,1.0,Semiurban,0.4071671388101983,0,14373,0.02455993877409031
2147,60,Male,Married,Graduate,Self-Employed,10537,4825,477.0,120,1.0,Urban,0.3220545073375262,1,15362,0.031050644447337586
2148,39,Female,Married,Graduate,Salaried,11683,239,222.0,300,1.0,Semiurban,0.537027027027027,1,11922,0.018621036738802214
2149,38,Female,Married,Graduate,Self-Employed,10212,2580,268.0,120,1.0,Rural,0.4773134328358209,0,12792,0.020950594121325827
2150,21,Female,Married,Not Graduate,Self-Employed,5966,4236,296.0,180,0.0,Urban,0.3446621621621621,0,10202,0.029013918839443247
2151,34,Male,Married,Graduate,Salaried,7038,7432,267.0,240,0.0,Urban,0.5419475655430711,0,14470,0.018451969592259847
2152,22,Female,Married,Not Graduate,Self-Employed,13888,138,422.0,240,1.0,Urban,0.3323696682464455,1,14026,0.03008698132040496
2153,48,Female,Married,Graduate,Self-Employed,14448,2506,466.0,360,1.0,Semiurban,0.3638197424892704,1,16954,0.027486138964256224
2154,50,Female,Single,Not Graduate,Self-Employed,8611,4165,80.0,300,1.0,Semiurban,1.597,1,12776,0.006261740763932373
2155,58,Female,Single,Not Graduate,Self-Employed,9934,4480,417.0,240,1.0,Semiurban,0.3456594724220623,0,14414,0.028930206743443872
2156,24,Female,Single,Graduate,Salaried,4300,4725,96.0,180,1.0,Semiurban,0.9401041666666666,1,9025,0.010637119113573408
2157,21,Male,Single,Graduate,Self-Employed,6107,2245,183.0,120,1.0,Rural,0.4563934426229508,1,8352,0.021910919540229886
2158,28,Male,Single,Graduate,Salaried,12588,4300,272.0,240,1.0,Urban,1.0756687898089172,1,16888,0.016106110847939364
2159,49,Male,Single,Graduate,Self-Employed,12294,1749,121.0,180,1.0,Rural,1.1605785123966943,1,14043,0.008616392508723208
2160,59,Female,Married,Not Graduate,Self-Employed,8762,567,376.0,120,1.0,Semiurban,0.2481117021276595,1,9329,0.04030442705541859
2161,23,Female,Married,Not Graduate,Self-Employed,11965,7966,467.0,360,1.0,Semiurban,0.4267880085653105,0,19931,0.02343083638553008
2162,52,Female,Single,Graduate,Salaried,3041,5077,272.0,240,1.0,Rural,0.5170700636942676,0,8118,0.03350578960335058
2163,30,Male,Single,Graduate,Self-Employed,4265,4900,358.0,240,1.0,Urban,0.2560055865921787,0,9165,0.03906164757228587
2164,30,Female,Married,Not Graduate,Self-Employed,11806,5806,447.0,180,0.0,Urban,0.3940044742729306,0,17612,0.02538042243924597
2165,39,Female,Married,Graduate,Salaried,5991,7002,272.0,300,1.0,Semiurban,0.4047663551401869,0,12993,0.02093434926498884
2166,54,Female,Married,Not Graduate,Salaried,14399,881,220.0,360,1.0,Semiurban,0.6945454545454546,1,15280,0.014397905759162303
2167,53,Male,Single,Graduate,Salaried,4583,6131,165.0,300,1.0,Semiurban,0.6493333333333333,0,10714,0.015400410677618069
2168,43,Female,Married,Not Graduate,Salaried,6856,5069,378.0,240,1.0,Semiurban,0.3154761904761904,0,11925,0.03169811320754717
2169,48,Female,Single,Not Graduate,Self-Employed,3357,639,123.0,300,1.0,Urban,0.3248780487804878,1,3996,0.03078078078078078
2170,52,Female,Single,Not Graduate,Self-Employed,2269,5550,305.0,120,1.0,Rural,0.2563606557377049,0,7819,0.03900754572195933
2171,27,Male,Married,Not Graduate,Self-Employed,2922,3961,130.0,360,1.0,Urban,0.5294615384615384,1,6883,0.01888711317739358
2172,49,Male,Married,Not Graduate,Self-Employed,10098,4420,317.0,300,1.0,Rural,0.457981072555205,0,14518,0.021834963493594158
2173,28,Male,Single,Graduate,Salaried,4472,4537,177.0,120,1.0,Semiurban,0.5089830508474577,1,9009,0.019647019647019648
2174,21,Female,Married,Not Graduate,Self-Employed,3372,4899,375.0,180,0.0,Semiurban,0.22056,0,8271,0.04533913674283642
2175,23,Female,Married,Graduate,Self-Employed,7099,2335,452.0,300,0.0,Rural,0.208716814159292,0,9434,0.04791180835276659
2176,44,Male,Single,Not Graduate,Self-Employed,12386,4321,284.0,360,1.0,Semiurban,0.588274647887324,1,16707,0.016998862752139823
2177,43,Male,Married,Not Graduate,Self-Employed,3769,5183,90.0,120,0.0,Urban,0.9946666666666668,0,8952,0.010053619302949061
2178,28,Female,Single,Graduate,Salaried,6775,5062,230.0,300,1.0,Semiurban,0.5146521739130435,1,11837,0.019430598969333447
2179,57,Female,Single,Graduate,Self-Employed,6249,2985,206.0,180,1.0,Semiurban,0.448252427184466,1,9234,0.02230885856616851
2180,23,Male,Married,Graduate,Self-Employed,8071,559,108.0,300,1.0,Semiurban,0.799074074074074,1,8630,0.012514484356894553
2181,53,Female,Single,Graduate,Self-Employed,10873,713,394.0,120,1.0,Semiurban,0.2940609137055837,1,11586,0.03400655964094597
2182,48,Female,Single,Not Graduate,Salaried,6572,4593,298.0,300,0.0,Urban,0.3746644295302013,0,11165,0.026690550828481863
2183,28,Female,Single,Graduate,Salaried,11131,6992,241.0,360,1.0,Rural,0.7519917012448133,1,18123,0.01329801909176185
2184,54,Female,Married,Not Graduate,Self-Employed,12745,7069,73.0,240,1.0,Semiurban,2.714246575342466,1,19814,0.0036842636519632582
2185,55,Male,Married,Graduate,Self-Employed,6963,3988,449.0,120,1.0,Semiurban,0.2438975501113585,0,10951,0.04100082184275409
2186,52,Female,Single,Graduate,Self-Employed,13025,6203,485.0,120,1.0,Urban,0.3964536082474227,1,19228,0.025223632203037236
2187,44,Female,Single,Not Graduate,Salaried,8950,7564,129.0,120,0.0,Urban,1.2801550387596898,0,16514,0.007811553833111299
2188,34,Male,Single,Not Graduate,Self-Employed,12589,256,183.0,120,1.0,Urban,0.7019125683060109,1,12845,0.014246788633709614
2189,52,Male,Single,Graduate,Self-Employed,12595,576,272.0,300,1.0,Semiurban,0.2802340425531915,0,13171,0.020651431174550147
2190,63,Female,Married,Not Graduate,Self-Employed,9920,6382,262.0,360,1.0,Rural,0.6222137404580153,1,16302,0.01607164765059502
2191,36,Female,Married,Not Graduate,Salaried,5459,7968,437.0,180,1.0,Urban,0.307254004576659,1,13427,0.03254636180829672
2192,24,Female,Single,Not Graduate,Self-Employed,11585,37,397.0,360,1.0,Urban,0.2927455919395466,0,11622,0.03415935295129926
2193,57,Female,Married,Not Graduate,Self-Employed,2813,2072,215.0,120,1.0,Urban,0.2272093023255814,0,4885,0.044012282497441144
2194,41,Male,Single,Not Graduate,Salaried,9347,4505,272.0,300,1.0,Rural,0.2922362869198312,0,13852,0.01963615362402541
2195,34,Male,Single,Not Graduate,Salaried,2570,460,397.0,300,1.0,Semiurban,0.0763224181360201,0,3030,0.131023102310231
2196,51,Male,Married,Not Graduate,Self-Employed,10666,7738,386.0,120,1.0,Semiurban,0.4767875647668393,1,18404,0.02097370136926755
2197,38,Female,Single,Not Graduate,Salaried,11430,7131,272.0,300,1.0,Semiurban,0.415234899328859,1,18561,0.014654382845751846
2198,27,Female,Married,Graduate,Self-Employed,4785,1440,120.0,120,0.0,Urban,0.51875,0,6225,0.01927710843373494
2199,30,Female,Single,Not Graduate,Salaried,10449,6500,263.0,360,0.0,Semiurban,0.6444486692015209,0,16949,0.015517139654256887
2200,27,Female,Single,Graduate,Salaried,4595,4478,484.0,240,1.0,Urban,0.1874586776859504,1,9073,0.05334508982695911
2201,53,Male,Single,Not Graduate,Self-Employed,1820,1832,114.0,300,1.0,Rural,0.3203508771929824,0,3652,0.0312157721796276
2202,43,Male,Married,Not Graduate,Self-Employed,3821,7325,270.0,120,1.0,Rural,0.4128148148148148,1,11146,0.024223936838327652
2203,41,Female,Single,Not Graduate,Self-Employed,2055,4664,357.0,120,1.0,Semiurban,0.1882072829131652,1,6719,0.053132906682542044
2204,39,Male,Married,Not Graduate,Salaried,6439,7600,335.0,300,1.0,Urban,0.4190746268656716,0,14039,0.023862098440059834
2205,39,Female,Single,Graduate,Self-Employed,6932,5167,234.0,180,1.0,Urban,0.517051282051282,1,12099,0.019340441358789984
2206,56,Female,Single,Graduate,Self-Employed,2886,3399,256.0,120,1.0,Semiurban,0.2455078125,1,6285,0.040731901352426415
2207,49,Male,Married,Not Graduate,Self-Employed,6263,432,148.0,300,0.0,Rural,0.4523648648648649,0,6695,0.02210604929051531
2208,38,Female,Married,Graduate,Self-Employed,12739,7598,291.0,120,1.0,Rural,0.6988659793814433,1,20337,0.014308895117273934
2209,22,Female,Married,Not Graduate,Self-Employed,12119,4151,207.0,180,1.0,Rural,0.7859903381642512,1,16270,0.01272280270436386
2210,21,Male,Married,Not Graduate,Salaried,8354,6720,147.0,240,1.0,Rural,1.0254421768707482,1,15074,0.009751890672681437
2211,25,Female,Married,Graduate,Self-Employed,11696,6411,91.0,180,0.0,Rural,1.98978021978022,1,18107,0.005025680675981664
2212,40,Female,Single,Graduate,Self-Employed,11622,6212,188.0,360,0.0,Semiurban,0.9486170212765958,0,17834,0.010541661993944152
2213,31,Male,Single,Not Graduate,Salaried,9137,1751,332.0,300,1.0,Semiurban,0.3279518072289156,0,10888,0.030492285084496695
2214,62,Female,Married,Not Graduate,Self-Employed,6341,2047,457.0,180,1.0,Semiurban,0.1835448577680525,0,8388,0.054482594182165
2215,22,Male,Single,Graduate,Self-Employed,14462,4997,276.0,240,1.0,Rural,0.705036231884058,1,19459,0.014183668225499768
2216,23,Female,Single,Not Graduate,Self-Employed,11855,5720,472.0,120,1.0,Rural,0.3723516949152542,1,17575,0.02685633001422475
2217,43,Male,Single,Graduate,Self-Employed,14853,7616,121.0,300,1.0,Semiurban,1.8569421487603304,1,22469,0.005385197383061107
2218,32,Male,Married,Not Graduate,Self-Employed,5367,2840,292.0,180,0.0,Semiurban,0.2810616438356164,0,8207,0.03557938345314975
2219,40,Male,Single,Not Graduate,Salaried,12118,256,67.0,240,0.0,Rural,1.846865671641791,1,12374,0.0054145789558752225
2220,25,Female,Single,Graduate,Salaried,5293,671,126.0,180,1.0,Urban,0.4733333333333333,0,5964,0.02112676056338028
2221,57,Male,Single,Graduate,Salaried,8873,489,94.0,360,1.0,Semiurban,0.9959574468085106,1,9362,0.010040589617603077
2222,58,Male,Married,Graduate,Self-Employed,4013,6889,420.0,300,0.0,Rural,0.2595714285714285,0,10902,0.03852504127682994
2223,50,Female,Single,Not Graduate,Salaried,5303,3714,392.0,120,1.0,Rural,0.2300255102040816,1,9017,0.04347343905955418
2224,29,Male,Single,Not Graduate,Self-Employed,3827,2096,189.0,240,0.0,Semiurban,0.3133862433862434,0,5923,0.03190950531825089
2225,54,Male,Married,Not Graduate,Self-Employed,10309,1682,226.0,180,1.0,Urban,0.5305752212389381,0,11991,0.018847468935034608
2226,64,Female,Married,Not Graduate,Self-Employed,3665,4411,271.0,300,1.0,Rural,0.2980073800738007,0,8076,0.03355621594848935
2227,55,Female,Single,Graduate,Salaried,4808,2460,464.0,180,1.0,Semiurban,0.1566379310344827,0,7268,0.06384149697303247
2228,42,Female,Single,Not Graduate,Salaried,7952,4529,272.0,300,0.0,Rural,0.8851773049645391,0,12481,0.02179312555083727
2229,64,Female,Married,Not Graduate,Salaried,9567,5121,71.0,360,1.0,Rural,2.0687323943661973,1,14688,0.004833877995642701
2230,44,Female,Married,Not Graduate,Self-Employed,9142,3912,221.0,180,0.0,Rural,0.5906787330316742,0,13054,0.016929676727439866
2231,37,Female,Married,Graduate,Salaried,7904,1975,141.0,360,1.0,Rural,0.7006382978723404,0,9879,0.014272699665958092
2232,30,Female,Married,Not Graduate,Self-Employed,2492,3216,241.0,240,1.0,Urban,0.2368464730290456,0,5708,0.042221443587946744
2233,50,Male,Married,Not Graduate,Salaried,6924,6075,126.0,360,0.0,Semiurban,1.0316666666666667,1,12999,0.009693053311793215
2234,43,Female,Married,Graduate,Salaried,11069,1389,272.0,300,1.0,Semiurban,0.3775151515151515,0,12458,0.02183336008990207
2235,52,Male,Married,Not Graduate,Self-Employed,5881,4515,413.0,240,1.0,Semiurban,0.2517191283292978,1,10396,0.03972681800692574
2236,37,Male,Single,Not Graduate,Self-Employed,4674,5692,228.0,180,1.0,Semiurban,0.4546491228070175,1,10366,0.021994983600231527
2237,37,Female,Single,Graduate,Salaried,6282,3856,287.0,180,0.0,Semiurban,0.3532404181184669,0,10138,0.02830933122903926
2238,34,Male,Married,Not Graduate,Salaried,10997,1584,184.0,300,0.0,Urban,0.68375,0,12581,0.014625228519195612
2239,29,Male,Single,Not Graduate,Salaried,7060,4939,414.0,120,0.0,Rural,0.2898309178743961,0,11999,0.0345028752396033
